년(Annual),시도,시군구,계,전,답,과수원,목장용지,임야,광천지,염전,대,공장용지,학교용지,주차장,주유소용지,창고용지,도로,철도용지,제방,하천,구거,유지,양어장,수도용지,공원,체육용지,유원지,종교용지,사적지,묘지,잡종지
2019,전남,순천시,911055037.8,54592279.2,103401769.7,2381655.8,4070536.8,616126396.3,25,1092243,23237071.9,4669222.5,2410030.1,368040.1,133826.1,718939.9,29255603,2066852.2,702423.2,12968082,14225368.2,24203281.8,53140,500343.6,2330302,3224024,100471,473554.7,64447,1790231.1,5894877.6
2019,전남,나주시,608403003,62153652.4,148487287.6,14303473.3,4229912.7,233237585,0,0,23606507,4064744.3,2122348.1,205492.1,77045.4,606342.9,27428110.1,756700,1686025.3,32968724.6,22241509.1,17660633.1,154286,123185.1,2207267.1,2549281.4,115260,281105.8,17658,1770615.9,5348250.7
2019,전남,광양시,463087470.5,19141049.4,46562371.4,354875,900373.4,298704253.5,0,56044,13437343.1,23628001.8,1301175.7,359589.9,121161.1,1117066.4,19783946.9,1673573.8,868284.5,12501871.6,4956586.4,3585856.8,25620,895241.5,1435585.8,510004.6,219389.9,185131.2,0,1269287,9493785.8
2019,경북,경북,19033343123.9,1242918694.3,1730670360.3,161791551.9,52111349.7,13570218206.2,515.2,0,333561963.8,115190179.3,32725591.6,3155920.5,1838215,16744998.5,423038954.9,20961036.3,31145278.5,566660488.9,351165981.5,182754724.6,1029577.7,2696688.5,12696881,31210842.5,4202559.3,5954074,1435712.8,59175972.4,78286804.7
2019,경북,포항시(계),1130077695.5,60916567.3,103557933,5598631.4,1734402,784138839.8,3,0,35764632.9,23099608.4,3969628.4,434852.5,220963.8,1004455.4,31777947.7,594943.7,659320.8,28693700.8,18346433.4,6702199.1,215970,359091,1580818.5,1627011,111802,501935.2,8349,4021168.9,14436486.5
2019,경북,경주시,1324857726.6,71267393.2,158962855.1,4104230,8668648.5,885544198.3,86,0,33446626.8,16532778.4,3042994.5,390721.7,335869.6,1198891.3,36282421.3,2764996.2,3829145,34958460,25760689.5,13449177.7,81545,239543.7,1463241.2,6859358.2,1732005.6,601440.9,1138421,6463535,5738452.9
2019,경북,김천시,1009801474.4,66070874.9,113241902.2,13257088.1,3771098.3,694298346.4,0,0,19596081.3,5890595.9,1652361.1,102010,74433.5,764721.6,23340463.9,2336031.7,1418422.8,26351021.9,23443560.2,5212267.7,8252,74500.6,1380039.6,454480.5,25894,360903.5,37021,2667194.5,3971907.2
2019,경북,안동시,1522098729.1,125928654.6,90314533.3,13618536.5,3522352.5,1064012387.7,13,0,22302215.5,1963471.5,2492045.2,212062,96044.3,1254792.7,32167386.9,1377399.8,2245179.4,60304320,26812701,62147021.6,42482,299852.2,1155158.9,2950694.5,136473.3,327644.6,27370,3495966.5,2891969.6
2019,경북,구미시,615346702.3,36403995.2,90646503.3,3195833,1746977.3,340821097.1,0,0,23561692.7,17094257.5,2687674.9,265376.8,162898.1,514023.2,21678513.5,447002.9,2862109.1,42286349.7,17031865.8,3690653.2,28652,449156.9,1920356.4,2815809,124147,331925.2,0,1408117.2,3171715.3
2019,경북,영주시,670089067.6,71008056,71311309.3,14151572.5,2379059.7,432310377.3,0,0,14679811.3,2405982.5,1176666,202837.6,83696.3,1103404.7,17585999.4,1960699.6,394867.1,16531532.4,15232329.4,1485176.3,6009,35737.3,524932.9,376212.7,175348.8,288730.2,33461,1501055.7,3144202.6
2019,경북,영천시,919205139.4,53827829.8,91742915.6,19024180.9,2507578.7,623702534.8,0,0,16427118.4,7912494.3,1250862.8,167209.5,107487,1014365.4,26304868.3,1501861.8,2421961.4,21622953.2,15830089.1,20618019.8,17618,149468.6,254568.6,2672808.1,12431,385383.5,5390,4315176,5407964.8
2019,경북,상주시,1254640828.9,85413437.9,178603186.8,8971663.1,5229839.2,828737271.4,0,0,22137141.3,2339762,1820957,131976.7,83768,1097751.1,29676224.8,688063,1568244.7,42559713.5,27449306,6622143.8,62660,81189.7,441514.3,1745728,82541,379469.5,28849,4977355.1,3711072
2019,경북,문경시,911902545.4,56493527.1,65531889,5786646.2,2076089,701717429.3,5,0,14386141.4,2217377.4,1148420.9,231037.1,42262.7,537222.8,19436949.1,903406.5,739098.8,17344721.4,13914686.8,2975565.9,66366.8,82741.8,353348.3,801454,44603,342375.8,20914,1747234,2961031.3
2019,경북,경산시,411756866.9,28394053.2,54810770.1,8436881,1577939,226954962.7,29.6,0,17280683.7,10219586.2,5651585.7,235701.4,143138.1,1198416.1,16197898.4,1503209.5,1079756.1,11726013.4,7230610,7524966.9,3124,303025.5,1311748.4,2237571.8,12658.3,359146.9,24936.8,2279435.6,5059018.5
2019,경남,경남,10540373559.8,593294351.8,1234996545.3,70595486.4,28526825.9,6980760548.9,248.5,226492,284637288.7,112473058.1,24356803.9,3650417.5,1516718.4,14461189.7,360823129.3,9134989.7,32873571.3,295179352.3,184425757.9,122964830,1460437.1,7264979.4,16471867.2,27734968.1,4959039.8,5291815.4,1902687.8,43169789.4,77220370
2019,경남,창원시(계),748032641.3,28064680.7,81451424.1,15035032.5,860828.8,425020112.2,20,0,49259175.9,25624283.9,5196115.5,597923.8,261288.4,1068150.8,38550767.5,1835309.3,2160170.7,16077706.3,13601958.9,9367467.3,39429,1314629.2,4944058.4,3797519.6,217762,504684,71622.3,3217161.1,19893359.1
2019,경남,진주시,712860197.6,48073526.4,87352037.8,11777169.3,933152,414787735.9,3,0,25201761.7,3919349.5,3268328.6,294004,120090.5,955623.1,31526461.1,1376976.7,3638922.1,26580055.6,17293847.1,23776504.8,6361,340152.4,1963393.2,1591973.5,97112.5,391895.6,334,2909972.3,4683453.9
2019,경남,통영시,239860467.7,31381635.1,15672077.7,1111134.7,177067.3,154474795.5,0,29539,9839617.6,3658853.2,911938,87735,87640.1,362613.1,11154216.4,0,231109.3,587193.2,2441374.3,555795.3,280553,313476.8,539526.1,711500.8,75514,229284.6,582170,1713697.6,2650410
2019,경남,사천시,398675093.4,24646839.4,58727204.8,3379441.3,1927150.8,228682183.1,0,11504,13205809.1,5839749.9,855027.1,212445.7,81094.8,530011.7,18533571,360566,1108783.1,7951633.8,7189814.9,9843236.6,20154.7,668156.8,837564.4,2840543.7,135936,314126.3,80565.5,1687994.5,9003984.4
2019,경남,김해시,463447826.5,17697728.8,70694214.6,4472572.3,1427719.9,232723185.7,0,0,25083964.4,22767614.4,2413557.2,405283.7,279259,891322.2,29317696.2,1496744.5,2013860,24384242.3,10426824.3,1648948.3,26164,1110515.9,2376658.2,2536343,1030100.7,397399.7,178656,2644152.1,5003099.1
2019,경남,밀양시,798671223.7,46608629.4,114151428.4,5163731.4,1104720.3,514587387,3,0,18985616.5,4775418.4,1281838.4,238015.8,59081.9,1230302.6,21158560.1,1696866.9,4267012.2,32569581.4,13812876.7,6656961.1,45059.3,180659.3,677607.2,1795988.2,104055,437738.8,86964.9,4275905.1,2719214.4
2019,경남,거제시,403228579.5,23674954.8,39234905.1,1314701,276936,280538476.5,0,73077,16753253,6345299.6,1263145.9,178175.1,72205.7,393503.6,16114412.2,0,381925.7,2650742.5,3856991.3,2634068.1,210677,183122.6,616201.8,1050198.3,257922,317929.6,43637,1216979,3575139.1
2019,경남,양산시,485604353.7,11739627.8,28373310.9,1068926,4180862,357639110.7,0,0,17219158.8,9867599.4,2194055.6,344159.1,97518.4,1846632.1,15856104.1,1216593.3,805355.3,13924129.4,3244148.5,1288692,11526,1199260.7,2008363.7,5528639.3,419308.1,455093.5,461,1963764.4,3111953.6
2019,제주,제주,1850227389.4,356464890.2,6443323.6,161279108,152186822.2,866344644.1,24,0,76571202.1,3582707,6821550.9,1600699.2,406868,3830286.3,89107063,0,414811.8,24560703.7,3784443.7,3708553.7,2565438,1330395,3949920.3,32348912,3505400.3,1216791.7,577849,16639759.3,30985222.3
2019,제주,제주시,978668959.2,204356825.6,2504607.6,57918565.5,97764308.2,441788273.5,24,0,44874309.3,2333801.4,3898147.7,1255114.8,287104,2498981.2,49934393.6,0,229207,11193435.8,1328257.2,2496748.8,842124,1003279.1,1952404,17934840.1,2713833.2,726673.7,564969,8613005,19655725.9
2019,제주,서귀포시,871558430.2,152108064.6,3938716,103360542.5,54422514,424556370.6,0,0,31696892.8,1248905.6,2923403.2,345584.4,119764,1331305.1,39172669.4,0,185604.8,13367267.9,2456186.5,1211804.9,1723314,327115.9,1997516.3,14414071.9,791567.1,490118,12880,8026754.3,11329496.4
2020,서울,서울,605228540.7,10059936.9,11182382.5,318284.4,388,138579207.6,0,0,219844075.4,2856832.2,24649353.2,1166121.6,549655.2,109294.8,79543278.6,7136821.5,3847986.5,52165345.9,3450843,1482654.9,0,1578445.6,22272675.2,1477789.5,217545.4,2342725.1,1588021.2,2333801.2,16475075.3
2020,서울,종로구,23913168.3,800463.5,0,0,0,9371233.4,0,0,8190719.5,0,907993.3,22566.6,5974.6,0,2371018.6,932.9,10946.9,277076.4,168131.1,0,0,85.2,319405.3,0,0,106967.4,1244517.4,11001,104135.2
2020,서울,중구,9960304.5,0,0,0,0,1291056.2,0,0,5288998.4,4359.6,394341.8,27141.6,7647.4,0,2147045.1,122766.1,0,29443.2,14669.9,0,0,28260.6,449869.1,25315,0,111707.9,10514.5,0,7168.1
2020,서울,용산구,21866144.1,38365.2,0,0,0,1602561,0,0,10092419.5,0,522075.4,18909.3,8602.8,1974.9,2481423.2,1230395.6,155993,4769420.3,97323.4,44896.3,0,401.8,121310.2,484.6,0,87906.5,1581.4,43594,546505.7
2020,서울,성동구,16861003.9,177954.3,18081,0,0,261795.2,0,0,6252810.7,485170,946133.8,10337.9,4419.9,11044.6,2266727.1,290851.7,356296.8,3775646,81478.8,99218.2,0,260069,544079.4,22067.5,176248,71462.4,0,12165,736946.6
2020,서울,광진구,17062938.6,26647,11122,0,0,2478479.4,0,0,6986781.2,91.2,1059375.8,18591.5,20125.6,0,2498767.7,3220.7,172645,2524435.2,68205.5,37065.4,0,288670.5,723214,36739,0,54459.9,0,8367,45935
2020,서울,동대문구,14215623.5,44896,14991,0,0,730184,0,0,7795347,3910,1312898,7118.8,18107.9,0,2637910.3,423774,139591,573954.8,77059.2,4324,0,724,313294.9,5826,0,87149.8,0,8054,16508.8
2020,서울,중랑구,18496082.3,445383,195807,233215.3,0,2642216.6,0,0,6958439,4234.9,649363.5,90973.5,17770.8,8281.3,2842209.5,415061,170716,908517.9,174442.9,73119.3,0,3958,994272.1,0,0,77703.3,0,1413631.2,176766.2
2020,서울,성북구,24576832.9,63106,52321,0,0,8102237.2,0,0,10249125,0,1629295.8,11722.3,24457.4,1443.3,2726653.9,141725,33371,532307.4,147771.2,1434,0,6102.7,539423.8,0,0,204162.2,2694,53874,53605.7
2020,서울,강북구,23600354.9,73067,31576,0,0,12583627.3,0,0,6610354.6,4290.4,551611.2,25974.1,16211.4,192,1997442.1,0,65,332302.9,87387.9,2092,0,22944,923073.8,0,9716,157751,0,73975,96701.2
2020,서울,도봉구,20651081.9,235651,98064,25546,0,9574801.2,0,0,6163154.1,28934.9,741891.7,90571.3,19557.6,5115,2082913.8,178087.9,15287.7,473462.8,179206,21,0,403.1,534742.4,65575,0,56614.7,0,4224,77256.7
2020,서울,노원구,35437648.2,197598,166556,17574.1,0,15399554.6,0,0,9371321.4,3087.7,2489856.8,26973.5,25525.7,2482,2848497.8,643033.1,126642,1112068,103051.1,39168,0,92668,769326.8,643825.7,0,136998.2,0,17393,1204446.7
2020,서울,은평구,29710906,549079.3,375039.5,0,0,13416940,0,0,9725221.1,2568,687671.8,69959.7,21342.5,0,2906988.2,163455,737,495718.5,269813.9,2791.5,0,35946.2,577846.3,5104,4933,121294.9,1081,23498,253876.6
2020,서울,서대문구,17626368.3,73694,4512,0,0,4655690.4,0,0,7176248.9,0,2184770.7,19249,10389.1,0,2158052.8,210619.4,0,438945,71273.5,0,0,22777,452641.2,0,0,73502.4,119,56613,17270.9
2020,서울,마포구,23850351.8,277790.1,103047,0,0,369520.2,0,0,8562597,17024.7,711508.1,40051.3,12050.6,0,3528672.3,563412.5,222908.4,5765275.2,88523.4,88218.3,0,10150,2736269.8,0,6502.4,84415.9,263,10463,651688.6
2020,서울,양천구,17405713.4,107915,13740,0,0,1081393.8,0,0,8660786.9,5596.4,791657.4,177817,38885.5,0,3095752,235510.5,210259.9,446846,198856.3,149046.3,0,38586,1738009,146916.7,0,81543.8,0,974,185620.9
2020,서울,강서구,41436847.5,1350224.9,5258612.6,33946,0,2770770.2,0,0,10462291.2,165761,917389,117003.3,50274,15473.9,3994357.6,416630.9,613298.7,3689716,669389.2,189911.3,0,1420.9,1233114.4,37300.7,0,98784.7,3719,16053,9331405
2020,서울,구로구,20119909.9,482906,357573,0,0,3045594.4,0,0,8311977,552308,810273.2,28913.9,24317,7287,2859833.3,936694.8,67389.1,967685.9,287425.3,101146,0,27073,862882.7,1125,0,105065.6,0,14246,268193.7
2020,서울,금천구,13020252,35449,21308,0,0,2723565.8,0,0,5030744.1,1306778.8,357113.6,16828.3,15518.3,16326.2,2022168.5,213752.7,116769,620485,43871.6,44541.3,0,53981,239526.2,21949,0,29973.4,0,559,89043.2
2020,서울,영등포구,24548195.2,29714,37704,0,0,66349.6,0,0,9544738.5,260089.5,557349.3,44091.8,12353.4,14609.3,4272958.7,257739,313574.3,8077513.2,26493.5,109721.9,0,92857.3,632948.2,16498,0,144396.3,0,131,36364.4
2020,서울,동작구,16353982.3,30036,30491,0,0,2399299.9,0,0,7835696.4,782.1,977935.4,14595.6,9457.6,0,2356738.9,144739,9385.5,637510.7,69483.3,713,0,140486.2,995059.7,2355,0,118179,0,513989,67049
2020,서울,관악구,29569355.6,124975.5,57694,0,0,16081149.9,0,0,8196236,0,957722.7,17701.1,13444.9,0,2609636.1,0,15639.7,545952.2,114796.7,0,0,37545,614797.9,10486.3,0,79670.9,0,26,91880.7
2020,서울,서초구,46981479.5,2174850.3,1564203,5333,388,17829323.4,0,0,13152470.4,0,910972.7,35336.6,51625.1,6613,6298965,2338.2,217284.6,2493613.5,278738,85537.3,0,72009.3,1023375.7,1982.5,2347,37306.3,0,16854,720012.6
2020,서울,강남구,39501006.3,810559.1,1071441.4,0,0,6048993,0,0,15990105,8331,1477634.7,60133.6,64446,1118.3,6702878.7,218796.5,114955.5,4026581.9,45339,101945.6,0,22897.6,1524598.2,6908.1,0,157310.2,0,30558,1015474.9
2020,서울,송파구,33872509.8,721563,837332,0,0,1221479,0,0,14218853.4,0,1334918.9,103012,30900.9,15065,5969381.4,64648,425613.7,5343783,49053.8,264642,0,7041.2,2238494.9,423851.4,17799,26117,225728.9,1022,332209.3
2020,서울,강동구,24590480,1188049.7,861167,2670,0,2831391.9,0,0,9016639.1,3514,767598.6,70548,26249.2,2269,3866286,258637,338616.7,3307084.9,39058.5,43102.2,0,311388,1171099.2,3480,0,32281.4,97803,2537,349009.6
2020,부산,부산,770074758.6,20445862.4,67461271.4,2118918,1838756,341638534,383.1,60691,110871085.9,29944998.2,12480111.2,1372071.7,699109.4,1398204.8,58962844.2,4539768.9,2469624.9,43860232,12243199.9,1423899.3,32408,2989275.3,11965874.2,4794845.8,2468298.6,1810434.1,214187,2863390.7,29106478.6
2020,부산,중구,2825784.6,2213,0,0,0,105904,0,0,1496145.4,0,84077.3,30019.1,1242.2,1970,746529.8,72189.4,0,14123.9,15710.6,0,0,40181.3,170428.1,0,0,23230,0,0,21820.5
2020,부산,서구,13956279.5,414869.6,44534,0,0,6738596.4,0,0,3805448.7,123673.3,438465.4,23167.4,6625.2,81850,1353221.1,0,21474.3,22461.2,109125.8,1815,0,18507.9,26790.4,75491,18335.3,86576.4,0,133286.1,411965
2020,부산,동구,9864621,51159.3,18870,0,0,2733061,0,0,3614795.7,8783.9,209270.4,30909.1,12780,16705.2,1486172.2,565150.6,4045.8,54175,132107.3,0,0,50344.2,16109.2,0,0,50183.4,516,18514,790968.7
2020,부산,영도구,14199799.5,338669.2,117002.9,0,0,3887814,4,0,4126997.6,757717,1016818.1,71504.9,44563,109736.1,1361048.4,0,49872.7,0,144477.6,176,0,25100,109131.3,12876.8,1542761,112981.2,8625,56344,305578.7
2020,부산,부산진구,29667536.8,82822.2,219926,0,0,9620769.6,3,0,9208716.3,3396.8,1157641.1,46635.3,16339.5,14221.3,3137624.2,1072438.6,0,271206.6,335382.4,956,0,56322,3936571.9,17478,6361.6,145524.7,0,64121.6,253078.1
2020,부산,동래구,16631310.8,176573.3,106008.9,0,0,4343039.4,206,0,7182999.1,11206.9,676357.5,32433.3,23438,15725.4,2365471.5,91013.9,14438,545184.6,219669.6,204,0,98478,87044,194469,31352,120126.9,176808.1,24788,94275.4
2020,부산,남구,26819283.1,261409.9,110817,0,0,8323306.7,0,0,8343769,681104.1,1679513,85120.1,70966,92521,2730708.8,33986.9,44736.3,112816.6,151988.7,39,0,36369.8,109098.3,234289.3,950,89313.8,93,196956,3429409.8
2020,부산,북구,39369728.2,203225.4,656389.1,2622,0,21902904.9,0,0,6415876,9169.7,920799.8,44556.9,31904.8,11077.6,2432352,370977.3,69832,4713708.5,358793.2,6885,0,225289.9,487080.8,10767.3,0,89181.3,4873.4,165567,235894.3
2020,부산,해운대구,51502752.1,794978.7,940302.5,21155,593,27567837.7,159.7,0,9804680.3,360978.4,1194339.6,180583.5,46615.9,73455.5,4020267.7,349856.9,26513.8,1101795.2,632687.4,25482.3,0,28863.2,774562.4,173597.6,0,158656.4,2078.5,33772,3188938.9
2020,부산,사하구,41770877.4,1685622.6,161522,0,836,13319609.3,1,0,8277003,4631053.8,903742.1,78569.7,99420,311210.5,3902755.1,2211.3,110169,3382462.8,295820.8,613,0,58476.1,336886.8,13129.1,0,97710.6,126,129210.5,3972716.3
2020,부산,금정구,65262005.8,968564.1,3139898.3,8261,1689,40682992.4,0,0,7053993.3,592235.3,1369240.8,71844,33379.4,35800.2,3917957.7,342492.7,25225,1689473.7,711803.7,49445,0,2061892.1,101222.3,1561975.3,229796,237410.4,1987,119343,254084.1
2020,부산,강서구,181495480.3,8800356.5,41327690.7,65242,348959,40856468.3,0,60691,12301547.8,13710607.3,680808.6,280779.1,96680.7,288217.5,13716120.8,693672.8,1670547.1,20884531.1,6084470.7,603756.9,11548,164337,3237559.1,269467.6,614952.7,95618.2,17880,335940,14277029.8
2020,부산,연제구,12099534.7,33262.3,25688.7,0,0,2929858.3,9.4,0,5615824.6,12708.7,570393,64853.2,32709.7,5758.1,1772795.9,78305.5,3473,115362,145328.2,565,0,14897,64494,370337,0,83925.2,0,81033,77952.9
2020,부산,수영구,10212704,17193,3820,0,0,2323902,0,0,5224359.6,25699.6,320962.3,31645.1,18586.3,8180,1615386.6,0,25584,143024,90979.6,0,0,2367,93500.7,12065.5,0,164104,1200,2719,87425.7
2020,부산,사상구,36101153,120657,404757.9,0,0,12143425,0,0,6661686.8,3397728.7,586741,39460,80813.1,120283.1,3254809.7,220271,253678,7721679.1,453409.7,150810.6,0,42444.7,104406.1,9889,0,78700.3,0,45720.6,209781.6
2020,부산,기장군,218295907.8,6494286.3,20184043.4,2021638,1486679,144159045,0,0,11737242.7,5618934.7,670941.2,259991,83045.6,211493.3,11149622.7,647202,150035.9,3088227.7,2361444.6,583151.5,20860,65405.1,2310988.8,1839013.3,23790,177191.3,0,1456075.9,1495558.8
2020,대구,대구,883487477,39183356.8,72498538.1,2292545.4,1334827.9,472292756.2,7,0,90174896.1,26728022.3,10829311.5,994486.4,589236.6,1128019.6,59567611.2,2695909.5,4002083.1,44165566.2,11494399.1,6011550.5,34692,2305954.7,11992051.6,2715474.8,430421,1392727.2,53518,3944056.6,14635457.6
2020,대구,중구,7055041.8,0,0,0,0,0,0,0,4220176.2,0,332273,42860.9,9243.3,2826.6,1713933.3,43117.4,22867.9,246429,49880.4,0,0,8486.5,211412.6,0,0,149419.9,0,0,2114.8
2020,대구,동구,182137624.6,8439756.8,12716521.8,854250,64868,110042742.9,0,0,15186015,1100410.5,1050711,156070.1,172945,217025.5,10135385.4,862891.8,672590,6900328.9,1543015.5,1290277.5,0,63689.1,1949322.9,655533.6,27025,327804.6,47439,640878.4,7020126.3
2020,대구,서구,17319971.8,406947,185738,0,0,1955780,0,0,6034020.1,2686236.7,539693.1,36654.1,50682.3,123454.1,3393625,172032.6,29625,688782.2,141934.4,17609,0,42319,84229,6687,0,78174.7,0,43604,602144.5
2020,대구,남구,17431243.5,46066.3,450,0,0,4092868.4,0,0,6117573.2,0,849363.2,38311.2,23169,1714.3,2247328.7,292.4,4959,368582,139095,215,0,69057.1,2677111.7,3491,0,91206.1,0,4285,656104.9
2020,대구,북구,93985402,4233983,3338066.1,390371,121218,45888584.6,0,0,14125233.3,2784355.4,2067694.8,125182,98205.6,178709.8,8840946.2,147393.5,428110.2,5972547.5,1397319.9,404617.1,5417,169856.7,949927.6,355235,0,199665.1,0,369942,1392820.6
2020,대구,수성구,76536911.4,3135416.8,3483777.8,387215,20232,37374882.1,1,0,14075260.3,112691.9,1360667.5,108162.4,43725.8,19630.2,7535461.6,983824,215650,2589526.2,711414.3,633193.7,1373,323762.1,751592.9,1189408.2,23321,141776.5,0,81036.9,1233908.2
2020,대구,달서구,62340041.9,717536.2,1411030,31459,4232,19194158.1,0,0,14555251.3,7399824.5,2844482.9,133814,89192.7,84546.8,8427429.4,155628.8,175678,2033664.2,307245.6,561477.5,0,296750.4,2311128.6,181439.3,0,144789.9,3946,161874,1113462.7
2020,대구,달성군,426681240,22203650.7,51362954.4,629250.4,1124277.9,253743740.1,6,0,15861366.7,12644503.3,1784426,353431.7,102072.9,500112.3,17273501.6,330729,2452603,25365706.2,7204494,3104160.7,27902,1332033.8,3057326.3,323680.7,380075,259890.4,2133,2642436.3,2614775.6
2020,인천,인천,1065225929.1,79819616,158963728.5,1610329.7,2698743,391951985.1,0,4011357.3,112072965.5,26780273.9,11480159.4,1833950.4,688002.7,4606726.2,83994253.7,2685048.7,3935380.6,7109550.6,21374822.1,21646124.7,462716.2,1280022.9,26977220.5,11203314.7,1452941.5,1504429.6,335500.8,2840180.7,81906584.1
2020,인천,중구,140355545,4598282.7,5218462.4,138326.6,3135,31054989.9,0,1743015,13923777.8,1820203.3,1071176.9,668482.6,76623.5,1590844.3,13895665.8,800648.5,768021.3,32375.1,2098959.1,3796503,0,26765.4,6653579.6,3165059.9,1032297,105140.6,0,98733,45974476.7
2020,인천,동구,7196852.4,79,0,0,0,65256,0,0,1826414.8,2361193.8,272790.4,22995.8,18754.6,136617.6,1148520.1,51825.8,1481.8,53,126078.7,189987.7,0,50556.6,212764.3,28994.5,0,45857.2,0,0,636630.7
2020,인천,미추홀구,24835030,198253.8,43050.5,0,0,1713784.3,0,0,10970878.1,1176701.2,1577145.8,78520.7,70155.1,37763.9,5085358.6,247689.4,54080.1,9780,80013.6,940185.1,0,104522.6,693498.6,424289.6,0,136539.4,26076.1,8482,1158261.5
