"도시대기",충남,계룡,엄사면,41,44,52,48,38,26,29,21,24,30,47
"도시대기",충남,서천,서천읍,36,36,40,38,29,18,20,16,22,29,45
"도시대기",충남,서천,서면,38,37,41,42,32,21,24,17,26,30,38
"도시대기",충남,서천,장항읍,37,36,39,38,29,20,20,17,22,28,39
"도시대기",전북,임실,임실읍,36,35,39,32,27,18,18,14,19,30,42
"도시대기",전북,임실,관촌면,37,36,40,35,30,24,24,20,21,28,47
"도시대기",전북,전주,효자동,-,-,-,-,-,-,-,-,26*,25,41
"도시대기",전북,전주,삼천동,43,44,47,45,35,19,24,19,25,28,43
"도시대기",전북,전주,팔복동,46,45,49,47,38,23,24,22,27,33,46
"도시대기",전북,전주,노송동,42,43,46,42,36,24,24,18,19,23,26**
"도시대기",전북,전주,송천동,42,40,46,44,36,23,21,16,25,31,50
"도시대기",전북,전주,혁신동,42,42,45,43,36,25,23,17,22,30,43
"도시대기",전북,전주,여의동,-,-,-,-,-,17**,23,16,22,27,48
"도시대기",전북,군산,신풍동,41,42,47,47,35,22,19,19,31,35,50
"도시대기",전북,군산,소룡동,40,44,49,48,36,23,25,18,35,40,53
